date, description, maxDrawdown, maxDrawdownDuration, maxProfit, maxProfitDuration, numOfLosses, positionDuration, runningPnL, totalLossPnL, totalTrades, totalWinPnL,numOfWins
1/4/2002,Breakup,-1950,475,0,0,1,3903,-1568.7784,-1568.7784,1,0,0
1/7/2002,BreakdownCounterTrend,-4850,963,0,0,2,1213,-4238.0192,-4238.0192,2,0,0
1/7/2002,Breakdown,-2850,695,0,0,1,695,-2669.0184,-2669.0184,1,0,0
1/7/2002,Breakup,-1600,13261,2550,701,1,13263,-1469.004,-1469.004,1,0,0
1/8/2002,Breakdown,-2150,1934,600,41,1,1935,-2068.748,-2068.748,1,0,0
1/8/2002,Breakup,-1600,890,0,0,1,1339,-768.7752,-768.7752,1,0,0
1/10/2002,Breakdown,-450,88,4250,1755,0,14162,2032.036,0,1,2032.036,1
1/14/2002,BreakdownCounterTrend,-950,1814,1650,224,1,1839,-967.892,-967.892,1,0,0
1/14/2002,Breakup,-6500,2316,1650,12368,1,14194,-2217.912,-2217.912,1,0,0
1/15/2002,Breakdown,-3200,949,0,0,1,959,-3117.6144,-3117.6144,1,0,0
1/16/2002,BreakdownCounterTrend,-900,2456,1900,110,1,2542,-67.5336,-67.5336,1,0,0
1/17/2002,Breakup,-400,136,8000,17546,0,18408,6432.5368,0,1,6432.5368,1
1/18/2002,BreakdownCounterTrend,-2000,3333,0,0,1,3348,-1917.5792,-1917.5792,1,0,0
1/18/2002,Breakup,-800,91,2000,1549,1,12816,-717.5664,-717.5664,1,0,0
1/21/2002,Breakdown,-850,2412,5900,13177,0,15137,3082.3648,0,1,3082.3648,1
1/25/2002,Breakdown,-450,68,750,337,0,419,232.82,0,1,232.82,1
1/28/2002,Breakdown,-3650,11432,800,1416,2,12907,-2984.5208,-2984.5208,2,0,0
1/29/2002,BreakdownCounterTrend,-1350,314,400,68,1,322,-1117.6016,-1117.6016,1,0,0
1/29/2002,Breakup,-400,99,13050,6034,0,15905,9382.5616,0,1,9382.5616,1
1/31/2002,BreakdownCounterTrend,-1350,1326,10800,14481,0,14604,9982.6992,0,1,9982.6992,1
1/31/2002,Breakdown,-350,0,8550,2606,0,2729,7732.7352,0,1,7732.7352,1
2/1/2002,Breakdown,-50,7,5250,11064,0,11607,1882.8048,0,1,1882.8048,1
2/1/2002,Breakup,-1950,415,50,6,1,1490,-1617.1456,-1617.1456,1,0,0
2/4/2002,BreakdownCounterTrend,-350,2214,2700,815,0,2848,1032.756,0,1,1032.756,1
2/4/2002,Breakdown,-350,2214,2700,815,0,2848,1032.756,0,1,1032.756,1
2/5/2002,Breakdown,-2050,1862,150,26,1,1890,-1966.892,-1966.892,1,0,0
2/5/2002,Breakup,-100,1,2800,204,0,1066,1183.0464,0,1,1183.0464,1
2/6/2002,Breakup,-150,27,1250,394,0,430,883.0336,0,1,883.0336,1
2/7/2002,BreakdownCounterTrend,-1450,595,350,14,2,637,-1283.3896,-1283.3896,2,0,0
2/7/2002,Breakdown,-1850,2898,0,0,1,2901,-1766.6968,-1766.6968,1,0,0
2/11/2002,BreakdownCounterTrend,-1950,309,0,0,1,333,-1867.2552,-1867.2552,1,0,0
2/15/2002,Breakdown,-1100,2393,2000,923,1,3180,-217.56,-217.56,1,0,0
2/15/2002,Breakup,-2850,1361,0,0,1,1366,-2767.5992,-2767.5992,1,0,0
2/19/2002,Breakdown,-550,506,4700,11994,0,13992,3532.6504,0,1,3532.6504,1
2/20/2002,BreakdownCounterTrend,-350,419,1950,912,0,1862,732.8808,0,1,732.8808,1
2/22/2002,BreakdownCounterTrend,-100,0,1300,486,0,1529,132.9416,0,1,132.9416,1
2/22/2002,Breakup,-100,0,4650,900,0,3033,1032.9656,0,1,1032.9656,1
2/25/2002,Breakdown,-150,0,3700,4114,0,15520,1783.1856,0,1,1783.1856,1
2/26/2002,Breakdown,-1550,14124,1450,2703,1,14126,-1466.9336,-1466.9336,1,0,0
2/27/2002,Breakdown,-100,0,2100,669,0,751,1783.0208,0,1,1783.0208,1
3/1/2002,BreakdownCounterTrend,-350,208,850,725,1,1980,-16.5328,-16.5328,1,0,0
3/4/2002,Breakup,-200,13,1100,150,0,153,933.0632,0,1,933.0632,1
3/5/2002,Breakup,-150,7,4500,1421,0,13842,3682.5888,0,1,3682.5888,1
3/7/2002,BreakdownCounterTrend,-850,269,2800,11716,0,12966,482.2032,0,1,482.2032,1
3/7/2002,Breakdown,-2300,1304,100,55,1,1305,-2217.7536,-2217.7536,1,0,0
3/11/2002,Breakup,-200,21,4900,10652,0,14131,3082.0912,0,1,3082.0912,1
3/12/2002,Breakdown,-950,1080,550,347,1,2671,-467.892,-467.892,1,0,0
3/13/2002,BreakdownCounterTrend,-850,954,4050,11551,0,13469,2132.1448,0,1,2132.1448,1
3/13/2002,Breakdown,-200,2,3750,10161,0,12079,1832.1496,0,1,1832.1496,1
3/19/2002,Breakdown,-600,359,900,831,0,3058,232.1352,0,1,232.1352,1
3/20/2002,Breakdown,-150,32,3300,199,0,4529,1832.3528,0,1,1832.3528,1
3/21/2002,Breakdown,-400,24,3500,10727,0,13924,1682.6304,0,1,1682.6304,1
3/22/2002,BreakdownCounterTrend,-250,0,350,50,1,194,-67.3416,-67.3416,1,0,0
3/22/2002,Breakdown,-350,3383,2500,416,1,3619,-217.352,-217.352,1,0,0
3/22/2002,Breakup,-1300,2261,0,0,1,2405,-1117.3536,-1117.3536,1,0,0
3/25/2002,Breakdown,-1200,221,1050,2445,1,14059,-917.296,-917.296,1,0,0
3/26/2002,Breakdown,-200,14080,1900,9833,1,14100,-117.1984,-117.1984,1,0,0
3/27/2002,Breakup,-2600,12123,6200,1301,1,13475,2815.02,-2017.4192,2,4832.4392,1
3/28/2002,BreakdownCounterTrend,-1850,10677,300,114,1,10686,-1767.6616,-1767.6616,1,0,0
3/28/2002,Breakup,-1100,2873,1500,43,1,2877,-1017.6752,-1017.6752,1,0,0
4/2/2002,Breakup,-850,381,500,2241,1,2869,-767.3432,-767.3432,1,0,0
4/3/2002,Breakup,-50,0,3300,581,0,15123,1882.7152,0,1,1882.7152,1
4/4/2002,Breakup,-1000,211,0,0,1,546,-667.3,-667.3,1,0,0
4/8/2002,Breakdown,-1150,9,2900,124,0,3225,482.8752,0,1,482.8752,1
4/8/2002,Breakup,-1900,1379,250,298,1,2609,-1567.1128,-1567.1128,1,0,0
4/9/2002,BreakdownCounterTrend,-450,13233,1700,14013,0,15234,582.832,0,1,582.832,1
4/10/2002,BreakdownCounterTrend,-150,34,300,166,0,211,33.004,0,1,33.004,1
4/10/2002,Breakup,-1350,4511,0,0,1,4556,-1317.0096,-1317.0096,1,0,0
4/11/2002,Breakdown,-700,2736,2250,151,1,3545,-217.1632,-217.1632,1,0,0
4/12/2002,BreakdownCounterTrend,-1600,11774,250,172,1,11780,-1517.0288,-1517.0288,1,0,0
4/15/2002,BreakdownCounterTrend,-1550,215,800,43,0,2762,82.8672,0,1,82.8672,1
4/15/2002,Breakup,-1300,15571,1100,14480,1,15583,-1217.1504,-1217.1504,1,0,0
4/18/2002,Breakup,-250,5,5150,1689,0,2634,3882.1024,0,1,3882.1024,1
4/19/2002,Breakup,-350,619,5150,17381,0,18413,3082.0192,0,1,3082.0192,1
4/22/2002,Breakdown,-100,5,5950,1834,0,4516,3832.0792,0,1,3832.0792,1
4/24/2002,Breakup,-100,0,850,338,0,569,381.7856,0,1,381.7856,1
4/26/2002,Breakdown,-1000,11844,1250,9485,1,13924,-568.212,-568.212,1,0,0
4/30/2002,BreakdownCounterTrend,-1450,9337,100,11700,1,11898,-968.132,-968.132,1,0,0
4/30/2002,Breakup,-1750,1862,300,13,1,13073,-1518.1472,-1518.1472,1,0,0
5/6/2002,Breakdown,-500,845,3100,10115,0,13312,231.2552,0,1,231.2552,1
5/7/2002,Breakup,-950,108,4900,2021,0,3537,3181.2016,0,1,3181.2016,1
5/9/2002,Breakdown,-1650,2865,8700,16310,0,16751,6681.1408,0,1,6681.1408,1
5/10/2002,Breakdown,-9800,3810,650,2321,2,4268,-7287.2792,-7287.2792,2,0,0
5/13/2002,BreakdownCounterTrend,-350,120,50,49,1,172,-118.7824,-118.7824,1,0,0
5/13/2002,Breakup,-1800,1355,1400,13071,1,14976,-618.7936,-618.7936,1,0,0
5/14/2002,Breakdown,-100,0,550,266,0,506,31.2952,0,1,31.2952,1
5/16/2002,BreakdownCounterTrend,-750,105,50,8,1,202,-818.8864,-818.8864,1,0,0
5/17/2002,BreakdownCounterTrend,-400,227,2250,875,0,955,1380.8224,0,1,1380.8224,1
5/17/2002,Breakup,-750,113,4900,10007,0,13859,780.864,0,1,780.864,1
5/22/2002,BreakdownCounterTrend,-1050,730,0,0,1,1422,-868.8008,-868.8008,1,0,0
5/22/2002,Breakup,-1900,992,500,64,1,998,-1818.7872,-1818.7872,1,0,0
5/23/2002,Breakdown,-2300,509,50,5,1,540,-2168.5512,-2168.5512,1,0,0
5/23/2002,Breakup,-1250,1216,1000,229,1,2565,-418.5856,-418.5856,1,0,0
5/24/2002,BreakdownCounterTrend,-1550,2320,3200,1322,1,2322,-1468.676,-1468.676,1,0,0
5/24/2002,Breakup,-3550,1199,650,133,2,1857,-3487.3192,-3487.3192,2,0,0
5/29/2002,Breakdown,-27200,64,0,0,10,137,-25485.248,-25485.248,10,0,0
5/29/2002,Breakup,-5350,8,150,25,2,572,-4837.0736,-4837.0736,2,0,0
5/31/2002,BreakdownCounterTrend,-100,0,7050,1435,0,4539,1931.8056,0,1,1931.8056,1
6/3/2002,BreakdownCounterTrend,-400,834,2050,1395,0,1802,331.7992,0,1,331.7992,1
6/3/2002,Breakdown,-450,30,2000,591,0,998,281.8,0,1,281.8,1
6/3/2002,Breakup,-1200,2429,1750,135,1,2438,-1068.2264,-1068.2264,1,0,0
6/5/2002,Breakdown,-1600,1548,500,29,1,1555,-1518.12,-1518.12,1,0,0
6/5/2002,Breakup,-1050,188,4050,12519,0,14358,3431.7944,0,1,3431.7944,1
6/6/2002,Breakdown,-550,95,4200,238,1,12980,1163.5776,-468.18,2,1631.7576,1
6/11/2002,Breakdown,-200,11,450,159,1,643,-17.9376,-17.9376,1,0,0
6/11/2002,Breakup,-1500,1760,300,374,1,1968,-1317.9504,-1317.9504,1,0,0
6/12/2002,Breakup,-750,1457,200,24,1,1488,-817.8608,-817.8608,1,0,0
6/13/2002,Breakup,-250,96,300,407,1,431,-17.816,-17.816,1,0,0
6/14/2002,Breakdown,-400,246,850,765,0,1292,132.4664,0,1,132.4664,1
6/18/2002,Breakdown,-850,154,4050,16544,0,17673,3182.5968,0,1,3182.5968,1
6/21/2002,Breakdown,-900,1288,1100,14381,0,14437,833.068,0,1,833.068,1
6/24/2002,Breakup,-2050,375,600,379,1,1398,-884.0824,-967.0312,2,82.9488,1
6/25/2002,Breakdown,-700,104,4750,3210,0,4546,3083.048,0,1,3083.048,1
6/26/2002,Breakdown,-500,165,6200,14280,0,15992,4183.4432,0,1,4183.4432,1
6/26/2002,Breakup,-200,0,0,0,1,6,-266.4872,-266.4872,1,0,0
6/27/2002,BreakdownCounterTrend,-400,297,550,94,1,309,-216.8128,-216.8128,1,0,0
6/27/2002,Breakup,-100,0,3350,621,0,2783,483.2048,0,1,483.2048,1
6/28/2002,BreakdownCounterTrend,-1100,180,2400,3207,0,3250,2083.0048,0,1,2083.0048,1
6/28/2002,Breakdown,-350,6,650,141,0,184,333.0328,0,1,333.0328,1
7/2/2002,BreakdownCounterTrend,-1650,10570,350,293,2,10836,-1533.5488,-1533.5488,2,0,0
7/3/2002,BreakdownCounterTrend,-200,204,250,19,1,645,-216.912,-216.912,1,0,0
7/3/2002,Breakup,-550,2646,2100,16385,0,17365,683.1072,0,1,683.1072,1
7/5/2002,BreakdownCounterTrend,-150,6,100,29,1,47,-117.288,-117.288,1,0,0
7/5/2002,Breakup,-1200,2862,100,23,1,2864,-1117.304,-1117.304,1,0,0
7/8/2002,Breakdown,-100,0,3050,2421,1,4542,-67.3096,-67.3096,1,0,0
7/9/2002,BreakdownCounterTrend,-1100,57,0,0,1,114,-1017.3248,-1017.3248,1,0,0
7/9/2002,Breakup,-900,1277,650,12473,0,13776,232.6552,0,1,232.6552,1
7/11/2002,Breakdown,-250,229,6150,14010,0,17301,3233.1192,0,1,3233.1192,1
7/15/2002,Breakdown,-1000,877,400,290,1,915,-766.8984,-766.8984,1,0,0
7/16/2002,Breakdown,-3800,4308,0,0,1,4327,-3566.652,-3566.652,1,0,0
7/18/2002,Breakup,-1750,175,0,0,1,179,-1616.6048,-1616.6048,1,0,0
7/19/2002,BreakdownCounterTrend,-1800,1524,2400,10732,1,12759,-16.4992,-16.4992,1,0,0
7/19/2002,Breakdown,-2300,2968,2350,178,2,2974,-2033.0192,-2033.0192,2,0,0
7/22/2002,Breakdown,-350,28,1550,1587,0,1785,833.8488,0,1,833.8488,1
7/23/2002,BreakdownCounterTrend,-2900,1370,250,9,1,1371,-2816.3664,-2816.3664,1,0,0
7/23/2002,Breakup,-950,84,3500,10068,0,12831,533.684,0,1,533.684,1
7/24/2002,Breakdown,-450,36,7000,1641,0,13335,1483.9664,0,1,1483.9664,1
7/25/2002,Breakdown,-850,378,8700,4216,0,4542,7384.0736,0,1,7384.0736,1
7/26/2002,Breakdown,-2050,825,900,135,1,829,-1965.532,-1965.532,1,0,0
7/29/2002,Breakup,-1050,184,4400,588,0,3198,1734.1544,0,1,1734.1544,1
7/30/2002,Breakdown,-600,58,3300,1334,0,1554,2083.7488,0,1,2083.7488,1
7/31/2002,Breakup,-2350,9536,900,76,1,9538,-2266.1832,-2266.1832,1,0,0
8/1/2002,Breakdown,-1050,1382,2150,1830,0,3123,183.7664,0,1,183.7664,1
8/2/2002,Breakdown,-350,41,3650,704,0,12510,784.088,0,1,784.088,1
8/5/2002,Breakdown,-1000,1717,4400,4061,0,4562,3584.3168,0,1,3584.3168,1
8/6/2002,Breakdown,-300,17,4050,16926,0,17925,2434.6136,0,1,2434.6136,1
8/8/2002,Breakup,-250,30,2300,2500,0,4473,1384.1984,0,1,1384.1984,1
8/9/2002,BreakdownCounterTrend,-950,461,3950,2133,0,2897,2883.984,0,1,2883.984,1
8/9/2002,Breakdown,-1600,1333,0,0,1,1356,-1416.0672,-1416.0672,1,0,0
8/12/2002,BreakdownCounterTrend,-1100,1108,1700,3057,1,4533,-115.7904,-115.7904,1,0,0
8/12/2002,Breakdown,-1100,1251,1200,329,1,1805,-615.7824,-615.7824,1,0,0
8/13/2002,BreakdownCounterTrend,-1750,9723,700,1468,1,9728,-1615.936,-1615.936,1,0,0
8/13/2002,Breakup,-500,1339,7050,1511,1,6598,3518.0648,-315.9184,2,3833.9832,1
8/16/2002,Breakup,0,0,0,0,1,0,-216.392,-216.392,1,0,0
8/20/2002,Breakdown,-1850,13587,400,3908,1,13589,-1766.5288,-1766.5288,1,0,0
8/21/2002,BreakdownCounterTrend,-1600,1360,0,0,1,1361,-1466.6104,-1466.6104,1,0,0
8/21/2002,Breakup,-850,1286,1000,606,0,2812,283.368,0,1,283.368,1
8/22/2002,Breakup,-1100,306,0,0,1,359,-916.7056,-916.7056,1,0,0
8/23/2002,Breakdown,-1000,1473,4900,13112,0,13773,4033.4696,0,1,4033.4696,1
8/26/2002,BreakdownCounterTrend,-600,10,650,207,0,1553,33.644,0,1,33.644,1
8/27/2002,Breakdown,-1250,318,300,894,1,2275,-616.2048,-616.2048,1,0,0
8/28/2002,Breakdown,-1850,1059,1250,573,2,2676,-1332.4288,-1332.4288,2,0,0
8/29/2002,Breakdown,-950,12688,1050,3100,1,12693,-865.9944,-865.9944,1,0,0
8/30/2002,Breakup,-1300,494,900,1084,1,1233,-66.1224,-66.1224,1,0,0
9/2/2002,BreakdownCounterTrend,-350,1532,450,503,1,1819,-165.78,-165.78,1,0,0
9/2/2002,Breakup,-1350,1026,150,73,1,1037,-1065.7896,-1065.7896,1,0,0
9/4/2002,Breakup,-350,113,6300,3797,0,4396,5734.4248,0,1,5734.4248,1
9/5/2002,Breakdown,-1000,89,0,0,1,129,-965.516,-965.516,1,0,0
9/5/2002,Breakup,-1450,11198,3050,572,1,11202,-1365.6248,-1365.6248,1,0,0
9/6/2002,Breakdown,-4150,10418,600,79,1,14006,-915.4768,-915.4768,1,0,0
9/10/2002,Breakdown,-1700,12269,900,2186,1,12273,-1615.7312,-1615.7312,1,0,0
9/12/2002,BreakdownCounterTrend,-700,120,0,0,1,123,-715.832,-715.832,1,0,0
9/13/2002,Breakdown,-300,1047,2700,1837,0,2798,1384.6,0,1,1384.6,1
9/16/2002,Breakdown,-1150,346,2400,4316,0,4555,2184.8224,0,1,2184.8224,1
9/17/2002,BreakdownCounterTrend,-100,0,1700,897,0,1023,1184.464,0,1,1184.464,1
9/17/2002,Breakdown,-1100,2771,2000,1838,1,2780,-1015.3888,-1015.3888,1,0,0
9/17/2002,Breakup,-1050,1534,50,1082,1,1606,-965.5704,-965.5704,1,0,0
9/18/2002,BreakdownCounterTrend,-4650,9908,700,1085,1,9913,-4365.1112,-4365.1112,1,0,0
9/18/2002,Breakup,-3900,2960,850,248,1,4534,-2615.1472,-2615.1472,1,0,0
9/19/2002,Breakdown,-300,1141,2300,2330,0,3395,1134.9176,0,1,1134.9176,1
9/20/2002,Breakup,-100,0,950,67,0,174,535.1336,0,1,535.1336,1
9/23/2002,Breakup,-900,293,650,872,0,876,335.1768,0,1,335.1768,1
9/24/2002,BreakdownCounterTrend,-900,1860,300,1411,1,1866,-814.6992,-814.6992,1,0,0
9/24/2002,Breakdown,-1100,586,100,137,1,592,-1014.696,-1014.696,1,0,0
9/24/2002,Breakup,-1950,10144,1850,341,2,10302,-1829.4032,-1829.4032,2,0,0
9/25/2002,Breakdown,-1450,2181,1350,1392,1,2193,-1364.5,-1364.5,1,0,0
9/27/2002,Breakdown,-2700,2855,1700,465,2,2884,-2379.66,-2379.66,2,0,0
9/30/2002,BreakdownCounterTrend,-550,77,1700,2255,0,2261,1485.5264,0,1,1485.5264,1
9/30/2002,Breakdown,-550,77,1700,2255,0,2261,1485.5264,0,1,1485.5264,1
9/30/2002,Breakup,-1950,12102,2500,90,2,12150,-1778.9992,-1778.9992,2,0,0
10/2/2002,Breakdown,-800,339,7000,12438,0,14638,4435.3736,0,1,4435.3736,1
10/3/2002,Breakdown,-300,36,3650,10058,0,11855,1785.616,0,1,1785.616,1
10/8/2002,Breakup,-150,36,950,2384,0,4533,735.6696,0,1,735.6696,1
10/10/2002,BreakdownCounterTrend,-750,1647,1150,76,1,1691,-564.0776,-564.0776,1,0,0
10/10/2002,Breakup,-950,1102,850,4493,0,4544,635.8776,0,1,635.8776,1
10/11/2002,Breakup,-900,1887,550,716,1,11860,-614.2864,-614.2864,1,0,0
10/15/2002,Breakup,-300,60,6750,14001,0,14043,6285.152,0,1,6285.152,1
10/16/2002,BreakdownCounterTrend,-1550,1304,750,3146,1,4545,-965.1304,-965.1304,1,0,0
10/16/2002,Breakdown,-1550,1304,750,3146,1,4545,-965.1304,-965.1304,1,0,0
10/17/2002,Breakup,-4750,4801,3150,2727,1,12468,-2165.2696,-2165.2696,1,0,0
10/18/2002,Breakdown,-500,280,500,84,1,395,-565.4216,-565.4216,1,0,0
10/18/2002,Breakup,-1900,2011,150,117,1,9514,-1665.5272,-1665.5272,1,0,0
10/21/2002,BreakdownCounterTrend,-1250,1409,1500,578,1,1412,-1165.3784,-1165.3784,1,0,0
10/21/2002,Breakdown,-600,2808,850,108,1,3527,-315.3376,-315.3376,1,0,0
10/22/2002,Breakdown,-1100,247,0,0,1,999,-1015.3888,-1015.3888,1,0,0
10/23/2002,Breakup,-650,10136,3350,13429,0,13915,2434.3512,0,1,2434.3512,1
10/24/2002,Breakdown,-1950,1590,0,0,1,1594,-1815.5856,-1815.5856,1,0,0
10/24/2002,Breakup,-1000,556,150,314,1,1350,-515.624,-515.624,1,0,0
10/25/2002,BreakdownCounterTrend,-1250,3106,1000,2122,1,3108,-1115.5104,-1115.5104,1,0,0
10/25/2002,Breakdown,-1850,2065,400,1081,1,2067,-1715.5008,-1715.5008,1,0,0
10/25/2002,Breakup,-2550,1610,1850,2296,1,2815,-681.0328,-1715.4928,2,1034.46,1
10/29/2002,BreakdownCounterTrend,-100,53,5250,4530,0,4542,5184.472,0,1,5184.472,1
10/29/2002,Breakdown,-400,140,1200,611,0,623,1134.5368,0,1,1134.5368,1
10/30/2002,Breakdown,-1550,354,450,20,2,382,-1630.6208,-1630.6208,2,0,0
10/30/2002,Breakup,-1600,2350,900,1108,1,2355,-1565.3224,-1565.3224,1,0,0
10/31/2002,Breakdown,-500,139,2550,1376,0,1991,1684.9104,0,1,1684.9104,1
11/1/2002,Breakdown,-3350,2137,1600,939,2,12186,-2380.1256,-2380.1256,2,0,0
11/4/2002,Breakup,-350,38,5050,15967,0,16708,4134.4904,0,1,4134.4904,1
11/6/2002,Breakdown,-1750,1036,200,16,1,1086,-1615.6576,-1615.6576,1,0,0
11/7/2002,Breakup,-800,177,6200,3199,0,4542,3384.344,0,1,3384.344,1
11/8/2002,BreakdownCounterTrend,-1350,1609,750,279,1,1868,-915.5712,-915.5712,1,0,0
11/8/2002,Breakup,-350,1313,1400,77,1,1328,-365.5928,-365.5928,1,0,0
11/11/2002,Breakdown,-650,555,1800,10234,0,13656,434.7528,0,1,434.7528,1
11/13/2002,BreakdownCounterTrend,-800,1675,1100,650,1,1880,-615.312,-615.312,1,0,0
11/14/2002,Breakdown,-350,68,1900,2510,0,3135,434.3704,0,1,434.3704,1
11/18/2002,Breakdown,-800,59,4750,9910,0,14323,934.1624,0,1,934.1624,1
11/19/2002,Breakup,-1600,2093,5750,11656,0,15492,2934.1384,0,1,2934.1384,1
11/21/2002,BreakdownCounterTrend,-400,111,50,325,1,341,-165.9848,-165.9848,1,0,0
11/22/2002,Breakdown,-700,1105,700,192,1,1770,-466.1048,-466.1048,1,0,0
11/25/2002,Breakup,-1000,1469,1450,81,1,4554,-616.1632,-616.1632,1,0,0
11/26/2002,BreakdownCounterTrend,-600,1691,1150,3744,0,4004,583.9408,0,1,583.9408,1
11/27/2002,BreakdownCounterTrend,-400,42,700,456,0,886,34.0344,0,1,34.0344,1
11/28/2002,Breakdown,-1350,2318,350,40,1,2426,-866.1672,-866.1672,1,0,0
11/28/2002,Breakup,-1300,1446,0,0,1,1477,-1216.2784,-1216.2784,1,0,0
11/29/2002,BreakdownCounterTrend,-650,510,0,0,1,645,-466.172,-466.172,1,0,0
11/29/2002,Breakdown,-2800,11420,300,13,1,11422,-2716.1584,-2716.1584,1,0,0
12/2/2002,BreakdownCounterTrend,-1050,703,350,58,1,751,-866.26,-866.26,1,0,0
12/2/2002,Breakdown,-1350,1364,700,109,1,1377,-1166.2552,-1166.2552,1,0,0
12/2/2002,Breakup,-3600,10759,1950,513,2,14110,-998.8168,-2382.516,3,1383.6992,1
12/3/2002,Breakup,-900,11359,1200,1678,0,15425,33.6184,0,1,33.6184,1
12/4/2002,Breakdown,-150,45,5850,3738,0,4546,5133.9864,0,1,5133.9864,1
12/5/2002,Breakdown,-1350,1612,700,593,1,1840,-1115.9344,-1115.9344,1,0,0
12/5/2002,Breakup,-100,0,0,0,1,9,-115.9696,-115.9696,1,0,0
12/6/2002,Breakdown,-2500,505,0,0,1,4537,-2315.8464,-2315.8464,1,0,0
12/9/2002,Breakdown,-900,306,2000,1000,1,4525,-65.7448,-65.7448,1,0,0
12/10/2002,Breakup,-1750,12128,1400,1272,1,12217,-1665.7368,-1665.7368,1,0,0
12/11/2002,Breakdown,-50,0,4050,1272,0,4094,2584.352,0,1,2584.352,1
12/12/2002,Breakdown,-2850,13160,250,24,1,13166,-2765.6648,-2765.6648,1,0,0
12/12/2002,Breakup,-800,1417,700,227,1,1493,-715.696,-715.696,1,0,0
12/13/2002,Breakdown,-250,11522,850,707,1,12174,-65.5208,-65.5208,1,0,0
12/13/2002,Breakup,-1500,2994,450,24,2,3249,-1231.0656,-1231.0656,2,0,0
12/16/2002,BreakdownCounterTrend,-450,970,250,240,1,1806,-315.4368,-315.4368,1,0,0
12/17/2002,Breakdown,-400,1778,3900,12561,0,14671,2534.4584,0,1,2534.4584,1
12/19/2002,Breakdown,-1500,10317,750,2048,1,10427,-1115.1664,-1115.1664,1,0,0
12/20/2002,Breakup,-450,386,3000,2823,0,4394,2634.7272,0,1,2634.7272,1
12/27/2002,Breakdown,-300,2122,3450,12191,0,16250,2484.8592,0,1,2484.8592,1
12/30/2002,Breakdown,-650,1536,1150,4497,0,4560,785.216,0,1,785.216,1
1/2/2003,BreakdownCounterTrend,-400,1208,550,1951,1,3122,-314.9296,-314.9296,1,0,0
1/2/2003,Breakdown,-800,1069,150,84,1,1255,-714.9232,-714.9232,1,0,0
1/6/2003,BreakdownCounterTrend,-450,731,0,0,1,917,-415.4688,-415.4688,1,0,0
1/7/2003,Breakdown,-200,15,4200,10810,0,13909,1984.552,0,1,1984.552,1
1/8/2003,BreakdownCounterTrend,-150,1324,3150,4063,0,4558,2484.4032,0,1,2484.4032,1
1/8/2003,Breakdown,-450,1311,2300,1961,0,2456,1634.4168,0,1,1634.4168,1
1/8/2003,Breakup,-250,6,5300,2407,0,14742,3234.428,0,1,3234.428,1
1/9/2003,Breakdown,-2800,12714,250,335,1,12716,-2715.408,-2715.408,1,0,0
1/9/2003,Breakup,-200,5,1950,3682,0,3861,1234.5464,0,1,1234.5464,1
1/10/2003,Breakdown,-300,1,4100,1790,0,15722,434.4008,0,1,434.4008,1
1/13/2003,Breakup,-850,944,1000,59,1,1519,-615.7376,-615.7376,1,0,0
1/14/2003,BreakdownCounterTrend,-350,39,1900,539,0,1101,1434.2904,0,1,1434.2904,1
1/15/2003,BreakdownCounterTrend,-1300,2564,1150,11497,0,14730,134.1928,0,1,134.1928,1
1/16/2003,BreakdownCounterTrend,-100,0,4300,3854,0,3935,3934.3768,0,1,3934.3768,1
1/16/2003,Breakdown,-100,0,4300,3854,0,3935,3934.3768,0,1,3934.3768,1
1/16/2003,Breakup,-1800,11006,700,2456,1,11007,-1715.6784,-1715.6784,1,0,0
1/17/2003,Breakdown,-350,36,2400,874,0,4148,1684.6176,0,1,1684.6176,1
1/21/2003,BreakdownCounterTrend,-1700,1218,0,0,1,1219,-1615.2896,-1615.2896,1,0,0
1/21/2003,Breakup,-2950,3079,950,131,2,13114,-1730.592,-1730.592,2,0,0
1/22/2003,BreakdownCounterTrend,-2700,11781,0,0,2,11831,-2730.4656,-2730.4656,2,0,0
1/22/2003,Breakup,-800,777,5500,914,1,5357,3569.5904,-615.1632,2,4184.7536,1
1/23/2003,BreakdownCounterTrend,-100,0,1200,94,0,464,684.6736,0,1,684.6736,1
1/23/2003,Breakup,-300,15808,1800,13762,1,15816,-215.312,-215.312,1,0,0
1/27/2003,BreakdownCounterTrend,-1550,13750,2050,10490,2,14290,-1179.6792,-1179.6792,2,0,0
1/27/2003,Breakdown,-800,13363,2050,10490,1,13507,-664.8408,-664.8408,1,0,0
1/27/2003,Breakup,-850,524,0,0,1,637,-714.8448,-714.8448,1,0,0
1/30/2003,Breakup,-800,1944,150,3213,1,3412,-114.7568,-114.7568,1,0,0
2/4/2003,Breakdown,-1150,1502,1400,946,1,1597,-914.7312,-914.7312,1,0,0
2/5/2003,Breakdown,-550,509,2950,11717,0,13707,1585.328,0,1,1585.328,1
2/7/2003,BreakdownCounterTrend,-1600,11174,1700,436,2,12954,-1479.2264,-1479.2264,2,0,0
2/10/2003,Breakup,-250,17,200,227,1,566,-64.6968,-64.6968,1,0,0
2/11/2003,Breakup,-300,85,450,659,0,763,285.376,0,1,285.376,1
2/12/2003,Breakup,-250,28,7400,15540,0,15672,6735.2024,0,1,6735.2024,1
2/13/2003,Breakdown,-300,56,4650,1094,0,12563,2885.336,0,1,2885.336,1
